epoch,train_loss,train_acc,train_time,val_loss,val_acc
0,0.23590683525388356,90.64013808719538,290.574405670166,0.16164437166443912,94.14996288047513
1,0.12307176309263869,95.81469589264834,289.4757356643677,0.17157745422383952,94.20935412026726
2,0.07932966521505881,97.29208040238312,288.545432806015,0.17757693439392447,94.99628804751299
3,0.05366905441740251,98.12171718109096,287.42297554016113,0.20338404451946523,94.70675575352635
4,0.0381881217227707,98.59871192858071,287.6386253833771,0.22468834600122115,94.65478841870824
5,0.024840367953456174,99.11282688988288,287.7944836616516,0.2335980010148129,94.76614699331849
6,0.018738502997390098,99.31513205516063,287.7358181476593,0.2651446444997462,94.88492947290274
7,0.01205031600662365,99.50815716698528,287.9529960155487,0.30475870735896377,94.96659242761693
8,0.00791430258301486,99.68262217190372,287.71681475639343,0.3296833539203112,94.95916852264291
9,0.005140228627385595,99.79212680265039,288.0560483932495,0.3653732477220411,94.92947290274684
